date,adriantweets,adrianlikes,elontweets,elonlikes
20241010-1240,0,0,0,0
20241010-1245,0,0,0,0
20241010-1250,0,0,0,0
20241010-1255,0,0,0,0
20241010-1300,0,0,0,0
20241010-1305,0,0,0,0
20241010-1310,0,0,0,0
20241010-1315,0,0,0,0
20241010-1320,0,0,0,0
20241010-1325,0,0,0,0
20241010-1330,0,0,0,0
20241010-1335,0,0,0,0
20241010-1340,0,0,0,0
20241010-1345,0,0,0,0
20241010-1350,0,0,0,0
20241010-1355,0,0,0,0
20241010-1400,0,0,0,0
20241010-1405,0,0,0,0
20241010-1410,0,0,0,0
20241010-1415,0,0,0,0
20241010-1420,0,0,0,0
20241010-1425,0,0,0,0
20241010-1430,0,0,0,3
20241010-1435,0,0,0,0
20241010-1440,0,0,0,0
20241010-1445,0,0,0,0
20241010-1450,0,0,4,12
20241010-1455,0,0,3,4
20241010-1500,0,0,0,0
20241010-1505,0,0,0,0
20241010-1510,0,0,0,0
20241010-1515,0,0,0,0
20241010-1520,0,0,0,0
20241010-1525,0,0,0,0
20241010-1530,0,0,0,0
20241010-1535,0,0,0,0
20241010-1540,0,0,0,0
20241010-1545,0,0,0,0
20241010-1550,0,0,0,0
20241010-1555,0,0,0,0
20241010-1600,0,1,0,0
20241010-1605,0,0,0,0
20241010-1610,1,0,0,0
20241010-1615,0,0,0,0
20241010-1620,0,0,0,0
20241010-1625,0,1,0,0
20241010-1630,7,8,0,0
20241010-1635,0,4,0,0
20241010-1640,0,0,0,0
20241010-1645,0,0,0,0
20241010-1650,0,0,1,3
20241010-1655,0,1,0,0
20241010-1700,0,0,0,0
20241010-1705,0,0,0,0
20241010-1710,0,1,1,2
20241010-1715,0,0,0,0
20241010-1720,1,0,0,2
20241010-1725,0,1,2,1
20241010-1730,0,1,3,6
20241010-1735,1,0,0,0
20241010-1740,0,0,0,0
20241010-1745,0,1,0,0
20241010-1750,0,0,0,0
20241010-1755,0,0,0,0
20241010-1800,0,0,0,1
20241010-1805,0,0,0,0
20241010-1810,0,0,0,0
20241010-1815,0,0,0,2
20241010-1820,0,0,1,0
20241010-1825,1,0,1,1
20241010-1830,1,0,4,3
20241010-1835,1,0,5,8
20241010-1840,0,0,1,4
20241010-1845,0,0,1,0
20241010-1850,0,0,3,2
20241010-1855,0,0,0,0
20241010-1900,0,0,0,0
20241010-1905,0,1,0,0
20241010-1910,0,0,0,0
20241010-1915,0,0,0,0
20241010-1920,0,0,0,0
20241010-1925,0,0,2,4
20241010-1930,0,0,4,6
20241010-1935,0,0,1,8
20241010-1940,0,0,2,1
20241010-1945,0,0,1,9
20241010-1950,0,0,0,0
20241010-1955,0,0,1,0
20241010-2000,0,0,0,0
20241010-2005,1,0,0,0
20241010-2010,0,0,0,0
20241010-2015,1,0,0,0
20241010-2020,0,0,0,0
20241010-2025,0,0,0,0
20241010-2030,0,0,0,0
20241010-2035,0,0,1,1
20241010-2040,1,0,0,3
20241010-2045,1,3,1,3
20241010-2050,0,0,1,4
20241010-2055,0,0,0,0
20241010-2100,0,0,0,0
20241010-2105,0,0,0,0
20241010-2110,0,0,0,0
20241010-2115,0,0,0,0
20241010-2120,0,0,0,0
20241010-2125,0,0,0,0
20241010-2130,0,0,0,0
20241010-2135,1,0,0,0
20241010-2140,2,0,0,0
20241010-2145,0,0,0,0
20241010-2150,0,0,0,0
20241010-2155,0,0,0,0
20241010-2200,0,0,0,0
20241010-2205,0,0,0,0
20241010-2210,0,0,0,0
20241010-2215,0,0,0,0
20241010-2220,0,0,0,0
20241010-2225,0,0,1,1
20241010-2230,0,0,4,10
20241010-2235,0,0,2,5
20241010-2240,0,0,3,10
20241010-2245,0,0,3,12
20241010-2250,0,0,2,11
20241010-2255,0,0,0,0
20241010-2300,0,0,0,0
20241010-2305,0,0,0,2
20241010-2310,0,0,0,4
20241010-2315,0,0,0,0
20241010-2320,0,0,0,0
20241010-2325,0,0,0,0
20241010-2330,0,0,0,0
20241010-2335,0,0,0,0
20241010-2340,0,0,0,0
20241010-2345,0,0,0,0
20241010-2350,0,0,0,0
20241010-2355,0,0,0,0
20241011-0000,0,0,0,0
20241011-0005,0,0,0,0
20241011-0010,0,0,0,0
20241011-0015,0,0,0,0
20241011-0020,0,0,0,0
20241011-0025,0,0,0,0
20241011-0030,0,0,0,0
20241011-0035,0,0,0,0
20241011-0040,0,0,0,0
20241011-0045,0,0,0,0
20241011-0050,0,0,0,0
20241011-0055,0,0,0,0
20241011-0100,0,0,0,0
20241011-0105,0,0,0,0
20241011-0110,0,0,0,0
20241011-0115,0,0,0,0
20241011-0120,0,0,0,0
20241011-0125,0,0,0,0
20241011-0130,0,0,1,2
20241011-0135,0,0,1,2
20241011-0140,0,0,0,0
20241011-0145,0,0,0,0
20241011-0150,0,1,0,0
20241011-0155,0,0,6,8
20241011-0200,0,0,4,6
20241011-0205,0,0,1,9
20241011-0210,0,0,2,11
20241011-0215,0,0,2,5
20241011-0220,0,0,2,0
20241011-0225,0,0,3,8
20241011-0230,0,0,5,9
20241011-0235,0,0,4,11
20241011-0240,0,0,1,10
20241011-0245,0,0,0,3
20241011-0250,0,0,0,4
20241011-0255,0,0,2,9
20241011-0300,0,0,0,2
20241011-0305,0,0,0,6
20241011-0310,0,0,0,21
20241011-0315,0,0,0,0
20241011-0320,0,0,0,0
20241011-0325,0,0,0,0
20241011-0330,0,0,0,0
20241011-0335,0,0,0,0
20241011-0340,0,0,0,0
20241011-0345,0,1,0,0
20241011-0350,0,0,0,0
20241011-0355,0,0,0,0
20241011-0400,0,0,0,0
20241011-0405,0,0,0,0
20241011-0410,0,0,0,0
20241011-0415,0,0,0,0
20241011-0420,0,0,0,0
20241011-0425,0,0,0,0
20241011-0430,0,0,0,0
20241011-0435,0,0,0,0
20241011-0440,0,0,0,0
20241011-0445,0,0,0,0
20241011-0450,0,0,0,0
20241011-0455,0,0,0,0
20241011-0500,0,0,0,0
20241011-0505,0,0,0,0
20241011-0510,0,0,0,0
20241011-0515,0,0,0,0
20241011-0520,0,0,0,0
20241011-0525,0,0,0,0
20241011-0530,0,0,0,0
20241011-0535,0,0,0,0
20241011-0540,1,0,0,0
20241011-0545,0,0,0,0
20241011-0550,0,0,0,0
20241011-0555,0,0,0,0
20241011-0600,0,0,0,0
20241011-0605,0,0,0,0
20241011-0610,0,0,0,0
20241011-0615,0,0,0,0
20241011-0620,0,0,0,0
20241011-0625,0,0,0,0
20241011-0630,0,0,0,0
20241011-0635,0,0,0,0
20241011-0640,0,0,0,0
20241011-0645,0,0,0,0
20241011-0650,0,0,0,0
20241011-0655,0,0,0,0
20241011-0700,0,0,0,0
20241011-0705,0,0,0,0
20241011-0710,0,0,0,0
20241011-0715,0,0,0,0
20241011-0720,0,0,0,0
20241011-0725,0,0,0,0
20241011-0730,0,0,0,0
20241011-0735,0,0,0,0
20241011-0740,0,0,0,0
20241011-0745,0,0,0,0
20241011-0750,0,0,0,0
20241011-0755,0,0,0,0
20241011-0800,0,0,0,0
20241011-0805,0,1,0,0
20241011-0810,0,0,0,0
20241011-0815,0,0,0,0
20241011-0820,0,0,0,0
20241011-0825,0,0,0,0
20241011-0830,0,1,0,0
20241011-0835,0,0,0,0
20241011-0840,0,0,0,0
20241011-0845,0,0,0,0
20241011-0850,0,0,0,0
20241011-0855,0,0,0,0
20241011-0900,0,0,0,0
20241011-0905,0,0,0,0
20241011-0910,0,0,0,0
20241011-0915,0,0,0,0
20241011-0920,0,1,0,0
20241011-0925,0,0,0,0
20241011-0930,0,0,0,0
20241011-0935,0,0,0,0
20241011-0940,0,0,0,0
20241011-0945,0,0,0,0
20241011-0950,0,0,0,0
20241011-0955,0,0,0,0
20241011-1000,0,0,0,0
20241011-1005,0,0,0,0
20241011-1010,0,0,0,0
20241011-1015,0,0,0,0
20241011-1020,0,0,0,0
20241011-1025,0,0,0,0
20241011-1030,0,0,0,0
20241011-1035,0,0,0,0
20241011-1040,0,0,0,0
20241011-1045,0,0,0,0
20241011-1050,0,0,0,0
20241011-1055,0,0,0,0
20241011-1100,0,0,0,0
20241011-1105,0,0,0,0
20241011-1110,0,0,0,0
20241011-1115,0,0,0,0
20241011-1120,0,0,0,0
20241011-1125,0,0,0,0
20241011-1130,0,0,0,0
20241011-1135,0,0,0,0
20241011-1140,0,0,0,0
20241011-1145,0,0,0,0
20241011-1150,0,0,0,0
20241011-1155,0,0,0,0
20241011-1200,0,0,0,0
20241011-1205,0,0,0,0
20241011-1210,0,0,0,0
20241011-1215,0,0,0,0
20241011-1220,0,0,0,0
20241011-1225,0,0,0,0
20241011-1230,0,0,0,0
20241011-1235,0,0,0,0
20241011-1240,0,0,0,0
20241011-1245,0,0,0,0
20241011-1250,0,0,0,0
20241011-1255,0,0,0,0
20241011-1300,0,0,0,0
20241011-1305,0,0,0,0
20241011-1310,0,0,0,0
20241011-1315,0,0,0,0
20241011-1320,0,0,0,0
20241011-1325,0,0,0,0
20241011-1330,0,0,1,7
20241011-1335,0,0,2,5
20241011-1340,0,0,2,3
20241011-1345,0,0,5,12
20241011-1350,0,0,2,10
20241011-1355,0,0,0,0
20241011-1400,0,0,0,0
20241011-1405,0,0,0,0
20241011-1410,0,0,0,0
20241011-1415,0,0,0,0
20241011-1420,0,0,0,0
20241011-1425,0,0,0,0
20241011-1430,0,0,0,0
20241011-1435,0,0,0,0
20241011-1440,1,0,0,0
20241011-1445,0,1,0,0
20241011-1450,0,0,0,0
20241011-1455,0,0,0,0
20241011-1500,0,0,0,0
20241011-1505,0,0,0,0
20241011-1510,0,0,0,0
20241011-1515,0,0,0,0
20241011-1520,0,0,0,0
20241011-1525,0,0,0,0
20241011-1530,0,0,0,0
20241011-1535,0,0,0,0
20241011-1540,0,0,0,0
20241011-1545,0,0,0,0
20241011-1550,0,0,0,0
20241011-1555,0,0,0,0
20241011-1600,0,0,0,0
20241011-1605,0,2,0,0
20241011-1610,1,0,0,0
20241011-1615,0,0,0,0
20241011-1620,0,0,0,0
20241011-1625,0,0,0,0
20241011-1630,0,0,0,0
20241011-1635,0,0,0,0
20241011-1640,0,0,0,0
20241011-1645,0,0,0,0
20241011-1650,0,0,0,0
20241011-1655,0,0,0,0
20241011-1700,0,0,0,0
20241011-1705,0,0,0,0
20241011-1710,0,0,0,0
20241011-1715,0,0,0,0
20241011-1720,1,0,0,0
20241011-1725,0,0,0,0
20241011-1730,0,1,0,0
20241011-1735,0,0,1,1
20241011-1740,0,0,1,1
20241011-1745,0,0,0,0
20241011-1750,0,0,0,0
20241011-1755,0,0,0,0
20241011-1800,0,0,1,0
20241011-1805,0,0,0,0
20241011-1810,0,0,2,0
20241011-1815,0,0,1,1
20241011-1820,0,0,2,0
20241011-1825,0,0,4,5
20241011-1830,1,4,0,0
20241011-1835,0,0,0,0
20241011-1840,0,0,0,0
20241011-1845,0,0,0,0
20241011-1850,1,0,0,0
20241011-1855,0,0,0,0
20241011-1900,0,6,0,0
20241011-1905,1,3,0,0
20241011-1910,0,0,0,0
20241011-1915,0,0,0,0
20241011-1920,0,1,0,0
20241011-1925,0,0,0,0
20241011-1930,1,0,0,0
20241011-1935,2,0,0,0
20241011-1940,0,0,0,0
20241011-1945,0,0,0,0
20241011-1950,0,0,0,0
20241011-1955,0,0,0,0
20241011-2000,0,0,0,0
20241011-2005,0,0,0,0
20241011-2010,0,0,0,0
20241011-2015,0,0,0,0
20241011-2020,1,1,0,0
20241011-2025,0,0,0,0
20241011-2030,0,0,0,0
20241011-2035,0,0,0,0
20241011-2040,0,0,0,0
20241011-2045,0,0,0,0
20241011-2050,0,0,0,0
20241011-2055,0,0,0,0
20241011-2100,0,0,0,0
20241011-2105,0,0,0,0
20241011-2110,0,0,0,0
20241011-2115,0,0,0,0
20241011-2120,0,0,0,0
20241011-2125,0,0,0,0
20241011-2130,0,0,0,0
20241011-2135,0,1,0,0
20241011-2140,0,0,0,0
20241011-2145,0,0,2,5
20241011-2150,0,0,1,1
20241011-2155,0,0,0,0
20241011-2200,0,0,0,0
20241011-2205,0,0,0,0
20241011-2210,0,0,0,0
20241011-2215,1,1,0,0
20241011-2220,0,0,0,0
20241011-2225,0,0,0,0
20241011-2230,0,0,0,0
20241011-2235,0,0,0,0
20241011-2240,0,0,0,0
20241011-2245,0,0,0,0
20241011-2250,0,0,0,0
20241011-2255,0,2,0,0
20241011-2300,0,0,0,0
20241011-2305,0,0,0,0
20241011-2310,0,0,0,0
20241011-2315,0,0,0,0
20241011-2320,0,0,0,0
20241011-2325,0,0,0,0
20241011-2330,0,0,0,0
20241011-2335,0,0,0,0
20241011-2340,2,0,0,0
20241011-2345,0,0,0,0
20241011-2350,0,0,0,0
20241011-2355,0,0,0,0
20241012-0000,0,0,0,0
20241012-0005,0,0,0,0
20241012-0010,0,0,2,7
20241012-0015,0,0,1,6
20241012-0020,0,0,0,1
20241012-0025,0,0,2,7
20241012-0030,0,0,0,0
20241012-0035,0,0,0,0
20241012-0040,0,0,0,0
20241012-0045,0,0,0,0
20241012-0050,0,0,0,0
20241012-0055,0,0,0,0
20241012-0100,0,0,0,0
20241012-0105,0,0,0,0
20241012-0110,0,0,0,0
20241012-0115,0,0,0,0
20241012-0120,0,0,0,0
20241012-0125,0,0,0,0
20241012-0130,0,1,0,7
20241012-0135,0,0,0,0
20241012-0140,0,0,0,0
20241012-0145,0,0,0,0
20241012-0150,0,0,0,0
20241012-0155,0,0,0,0
20241012-0200,0,0,0,0
20241012-0205,0,0,0,0
20241012-0210,0,0,0,0
20241012-0215,0,0,0,0
20241012-0220,0,0,0,0
20241012-0225,0,0,0,0
20241012-0230,0,0,0,0
20241012-0235,0,0,0,0
20241012-0240,0,0,0,0
20241012-0245,0,0,0,0
20241012-0250,0,0,0,0
20241012-0255,0,0,0,0
20241012-0300,0,0,0,0
20241012-0305,0,0,0,0
20241012-0310,0,0,0,0
20241012-0315,0,0,0,0
20241012-0320,0,0,0,0
20241012-0325,0,0,0,0
20241012-0330,0,0,0,0
20241012-0335,0,0,0,0
20241012-0340,0,0,0,0
20241012-0345,0,0,0,0
20241012-0350,0,0,0,0
20241012-0355,0,0,0,0
20241012-0400,0,0,0,0
20241012-0405,0,0,0,0
20241012-0410,0,0,0,0
20241012-0415,0,0,0,0
20241012-0420,0,0,0,0
20241012-0425,0,0,0,0
20241012-0430,0,0,0,0
20241012-0435,0,0,0,0
20241012-0440,0,0,0,0
20241012-0445,0,0,0,0
20241012-0450,0,0,0,0
20241012-0455,0,0,0,0
20241012-0500,0,0,0,0
20241012-0505,0,0,0,0
20241012-0510,0,0,0,0
20241012-0515,0,0,0,0
20241012-0520,0,0,0,0
20241012-0525,0,0,0,0
20241012-0530,0,0,0,0
20241012-0535,0,0,0,0
20241012-0540,0,0,0,0
20241012-0545,0,0,0,0
20241012-0550,0,0,0,0
20241012-0555,0,0,0,0
20241012-0600,0,0,0,0
20241012-0605,0,0,0,0
20241012-0610,0,0,0,0
20241012-0615,0,0,0,0
20241012-0620,0,0,0,0
20241012-0625,0,0,0,0
20241012-0630,0,0,0,0
20241012-0635,0,0,0,0
20241012-0640,0,0,0,0
20241012-0645,0,0,0,0
20241012-0650,0,0,0,0
20241012-0655,0,0,0,0
20241012-0700,0,0,0,0
20241012-0705,0,0,0,0
20241012-0710,0,0,0,0
20241012-0715,0,0,0,0
20241012-0720,0,0,0,0
20241012-0725,0,0,0,0
20241012-0730,0,0,0,0
20241012-0735,0,0,0,0
20241012-0740,0,0,0,0
20241012-0745,0,0,0,0
20241012-0750,0,0,0,0
20241012-0755,0,0,0,0
20241012-0800,0,0,0,0
20241012-0805,0,0,0,0
20241012-0810,0,0,0,0
20241012-0815,0,0,0,0
20241012-0820,0,0,0,0
20241012-0825,0,0,0,0
20241012-0830,0,0,0,0
20241012-0835,0,0,0,0
20241012-0840,0,0,0,0
20241012-0845,0,0,0,0
20241012-0850,0,0,0,0
20241012-0855,0,0,0,0
20241012-0900,0,0,0,0
20241012-0905,0,0,0,0
20241012-0910,0,0,0,0
20241012-0915,0,0,0,0
20241012-0920,0,0,0,0
20241012-0925,0,0,0,0
20241012-0930,0,0,0,0
20241012-0935,0,0,0,0
20241012-0940,0,0,0,0
20241012-0945,0,0,0,0
20241012-0950,0,0,0,0
20241012-0955,0,0,0,0
20241012-1000,0,0,0,0
20241012-1005,0,0,0,0
20241012-1010,0,0,0,0
20241012-1015,0,0,0,0
20241012-1020,0,0,0,0
20241012-1025,0,0,0,0
20241012-1030,0,0,0,0
20241012-1035,0,0,0,0
20241012-1040,0,0,0,0
20241012-1045,0,0,0,0
20241012-1050,0,0,0,0
20241012-1055,0,0,0,0
20241012-1100,0,0,0,0
20241012-1105,0,0,0,0
20241012-1110,0,0,0,0
20241012-1115,0,0,0,0
20241012-1120,0,0,0,0
20241012-1125,0,0,3,0
20241012-1130,0,0,0,0
20241012-1135,0,0,0,0
20241012-1140,0,0,0,0
20241012-1145,0,0,0,0
20241012-1150,0,0,0,0
20241012-1155,0,0,0,0
20241012-1200,0,0,0,0
20241012-1205,0,0,0,0
20241012-1210,0,0,0,0
20241012-1215,0,0,0,0
20241012-1220,0,0,0,0
20241012-1225,0,0,0,0
20241012-1230,0,0,0,0
20241012-1235,0,0,0,0
20241012-1240,0,0,0,0
20241012-1245,0,0,0,0
20241012-1250,0,0,0,0
20241012-1255,0,0,0,0
20241012-1300,0,0,0,0
20241012-1305,0,0,0,0
20241012-1310,0,0,0,0
20241012-1315,0,0,0,0
20241012-1320,0,0,0,0
20241012-1325,0,0,0,0
20241012-1330,0,0,0,0
20241012-1335,0,0,0,0
20241012-1340,0,0,0,0
20241012-1345,0,0,0,0
20241012-1350,0,0,0,0
20241012-1355,0,0,0,0
20241012-1400,0,0,0,0
20241012-1405,0,0,0,0
20241012-1410,0,0,0,0
20241012-1415,0,0,0,0
20241012-1420,0,0,0,0
20241012-1425,0,0,0,1
20241012-1430,0,0,0,0
20241012-1435,0,0,0,0
20241012-1440,0,0,0,0
20241012-1445,0,0,0,0
20241012-1450,0,0,0,0
20241012-1455,0,0,0,0
20241012-1500,0,0,0,0
20241012-1505,0,0,0,0
20241012-1510,0,0,0,0
20241012-1515,0,0,0,0
20241012-1520,0,0,0,0
20241012-1525,0,0,0,0
20241012-1530,0,0,0,0
20241012-1535,0,0,0,0
20241012-1540,0,0,0,0
20241012-1545,0,0,0,0
20241012-1550,0,0,0,0
20241012-1555,0,0,0,0
20241012-1600,1,1,0,0
20241012-1605,0,2,0,0
20241012-1610,0,1,0,0
20241012-1615,0,0,0,0
20241012-1620,1,0,0,0
20241012-1625,1,4,0,0
20241012-1630,0,2,0,0
20241012-1635,0,1,0,0
20241012-1640,0,0,0,0
20241012-1645,1,0,0,0
20241012-1650,0,0,0,0
20241012-1655,0,0,0,0
20241012-1700,0,1,0,0
20241012-1705,0,1,0,0
20241012-1710,0,2,0,0
20241012-1715,0,1,0,0
20241012-1720,0,1,0,0
20241012-1725,0,0,0,0
20241012-1730,1,0,0,0
20241012-1735,0,0,0,0
20241012-1740,0,1,0,0
20241012-1745,2,3,0,0
20241012-1750,0,0,0,0
20241012-1755,0,0,0,0
20241012-1800,0,1,0,0
20241012-1805,1,0,0,0
20241012-1810,0,0,0,0
20241012-1815,1,0,0,0
20241012-1820,0,2,0,0
20241012-1825,1,0,0,0
20241012-1830,0,0,0,0
20241012-1835,1,0,0,0
20241012-1840,0,0,0,0
20241012-1845,0,0,0,0
20241012-1850,0,0,0,0
20241012-1855,0,0,0,0
20241012-1900,0,2,0,0
20241012-1905,0,0,0,0
20241012-1910,0,0,0,0
20241012-1915,0,0,0,0
20241012-1920,1,2,0,0
20241012-1925,0,0,0,0
20241012-1930,0,0,0,0
20241012-1935,0,0,0,0
20241012-1940,2,7,0,0
20241012-1945,0,0,0,0
20241012-1950,0,0,0,0
20241012-1955,0,0,0,0
20241012-2000,0,0,0,0
20241012-2005,0,0,0,0
20241012-2010,0,0,0,0
20241012-2015,0,0,0,0
20241012-2020,0,0,0,0
20241012-2025,0,0,0,0
20241012-2030,0,0,0,0
20241012-2035,0,0,0,0
20241012-2040,0,0,0,0
20241012-2045,0,0,0,0
20241012-2050,0,0,0,0
20241012-2055,0,0,0,0
20241012-2100,0,0,0,0
20241012-2105,0,0,0,0
20241012-2110,0,0,0,0
20241012-2115,1,0,0,0
20241012-2120,0,0,0,0
20241012-2125,0,0,1,1
20241012-2130,0,0,0,0
20241012-2135,0,0,0,0
20241012-2140,0,0,0,0
20241012-2145,0,0,2,0
20241012-2150,0,0,0,0
20241012-2155,0,3,0,0
20241012-2200,0,0,0,0
20241012-2205,0,0,0,0
20241012-2210,0,0,0,0
20241012-2215,0,0,0,0
20241012-2220,0,0,0,0
20241012-2225,0,0,0,0
20241012-2230,0,0,0,0
20241012-2235,0,0,0,0
20241012-2240,0,0,0,0
20241012-2245,0,0,2,0
20241012-2250,0,0,4,5
20241012-2255,0,0,2,0
20241012-2300,0,0,1,2
20241012-2305,0,0,0,0
20241012-2310,0,0,0,0
20241012-2315,0,0,0,0
20241012-2320,0,0,0,0
20241012-2325,0,0,0,0
20241012-2330,0,0,0,0
20241012-2335,0,0,3,7
20241012-2340,0,0,4,4
20241012-2345,0,0,0,3
20241012-2350,0,0,1,4
20241012-2355,0,0,1,1
20241013-0000,0,0,1,6
20241013-0005,0,0,1,4
20241013-0010,0,0,2,13
20241013-0015,0,0,2,6
20241013-0020,0,0,1,2
20241013-0025,0,0,1,4
20241013-0030,0,0,3,8
20241013-0035,0,0,8,11
20241013-0040,0,1,6,8
20241013-0045,3,0,5,9
20241013-0050,0,0,1,2
20241013-0055,0,0,0,6
20241013-0100,0,0,1,11
20241013-0105,1,1,0,0
20241013-0110,0,0,0,3
20241013-0115,0,0,0,0
20241013-0120,0,0,0,0
20241013-0125,0,0,0,0
20241013-0130,0,0,0,0
20241013-0135,0,0,0,0
20241013-0140,0,0,0,0
20241013-0145,0,0,0,0
20241013-0150,0,0,0,0
20241013-0155,0,0,0,0
20241013-0200,0,0,0,0
20241013-0205,0,0,0,0
20241013-0210,0,0,0,7
20241013-0215,0,0,1,2
20241013-0220,0,0,0,2
20241013-0225,0,0,1,7
20241013-0230,0,0,0,1
20241013-0235,0,0,0,0
20241013-0240,0,0,0,0
20241013-0245,0,0,0,0
20241013-0250,0,0,0,0
20241013-0255,0,0,0,0
20241013-0300,0,0,0,0
20241013-0305,0,0,0,0
20241013-0310,0,0,0,0
20241013-0315,0,0,0,0
20241013-0320,0,0,0,0
20241013-0325,0,0,0,0
20241013-0330,0,0,0,0
20241013-0335,0,0,0,0
20241013-0340,0,0,0,0
20241013-0345,0,0,0,0
20241013-0350,0,0,0,0
20241013-0355,0,0,0,0
20241013-0400,0,0,0,0
20241013-0405,0,0,0,0
20241013-0410,0,0,0,0
20241013-0415,0,2,0,0
20241013-0420,0,1,0,0
20241013-0425,0,0,0,0
20241013-0430,0,0,0,0
20241013-0435,0,0,0,0
20241013-0440,0,0,0,0
20241013-0445,0,0,0,0
20241013-0450,0,0,0,0
20241013-0455,0,0,0,0
20241013-0500,0,0,0,0
20241013-0505,0,0,0,0
20241013-0510,0,0,0,0
20241013-0515,1,0,0,0
20241013-0520,1,0,0,0
20241013-0525,1,2,0,0
20241013-0530,1,1,0,0
20241013-0535,1,0,0,0
20241013-0540,2,2,0,5
20241013-0545,0,0,0,0
20241013-0550,1,1,2,7
20241013-0555,1,2,1,19
20241013-0600,0,0,0,0
20241013-0605,0,0,0,0
20241013-0610,0,0,4,17
20241013-0615,0,0,0,3
20241013-0620,0,4,0,0
20241013-0625,0,2,0,0
20241013-0630,0,0,0,0
20241013-0635,2,0,0,6
20241013-0640,0,1,2,13
20241013-0645,0,3,0,1
20241013-0650,0,0,1,21
20241013-0655,1,1,2,7
20241013-0700,0,0,2,11
20241013-0705,0,1,2,23
20241013-0710,0,0,2,8
20241013-0715,0,0,3,12
20241013-0720,0,0,1,22
20241013-0725,0,1,1,5
20241013-0730,0,2,0,0
20241013-0735,0,0,0,0
20241013-0740,0,0,0,0
20241013-0745,0,3,0,0
20241013-0750,0,0,0,4
20241013-0755,0,0,0,4
20241013-0800,0,0,0,1
20241013-0805,0,3,2,17
20241013-0810,0,3,1,12
20241013-0815,0,3,3,18
20241013-0820,0,1,4,15
20241013-0825,0,0,3,10
20241013-0830,0,0,0,0
20241013-0835,0,0,0,3
20241013-0840,0,1,2,2
20241013-0845,0,1,1,2
20241013-0850,0,0,0,0
20241013-0855,0,0,1,4
20241013-0900,0,0,0,0
20241013-0905,0,0,0,0
20241013-0910,0,0,0,0
20241013-0915,0,0,0,0
20241013-0920,0,0,0,0
20241013-0925,0,0,0,0
20241013-0930,0,0,0,0
20241013-0935,0,0,0,0
20241013-0940,0,0,0,0
20241013-0945,0,0,0,0
20241013-0950,0,0,0,0
20241013-0955,0,0,0,0
20241013-1000,0,0,0,0
20241013-1005,0,0,0,0
20241013-1010,0,0,0,0
20241013-1015,0,0,0,0
20241013-1020,0,0,0,0
20241013-1025,0,0,0,0
20241013-1030,0,0,0,0
20241013-1035,0,0,0,0
20241013-1040,0,0,0,0
20241013-1045,0,0,0,0
20241013-1050,0,0,0,0
20241013-1055,0,0,0,0
20241013-1100,0,0,0,0
20241013-1105,0,0,0,0
20241013-1110,0,0,0,0
20241013-1115,0,0,0,0
20241013-1120,0,0,0,0
20241013-1125,0,0,0,0
20241013-1130,0,0,0,0
20241013-1135,0,0,0,0
20241013-1140,0,0,0,0
20241013-1145,0,0,0,0
20241013-1150,0,0,0,0
20241013-1155,0,0,0,0
20241013-1200,0,0,0,0
20241013-1205,0,0,0,0
20241013-1210,0,0,0,0
20241013-1215,0,0,0,0
20241013-1220,0,0,0,0
20241013-1225,0,0,0,0
20241013-1230,0,0,0,0
20241013-1235,0,0,0,0
20241013-1240,0,0,0,0
20241013-1245,0,0,0,0
20241013-1250,0,0,0,0
20241013-1255,0,0,0,0
20241013-1300,0,0,0,0
20241013-1305,0,0,0,0
20241013-1310,0,0,0,0
20241013-1315,0,0,0,0
20241013-1320,0,0,0,0
20241013-1325,0,0,0,0
20241013-1330,0,0,0,0
20241013-1335,0,0,0,0
20241013-1340,0,0,0,0
20241013-1345,0,0,0,0
20241013-1350,0,0,1,0
20241013-1355,0,0,0,2
20241013-1400,0,0,0,1
20241013-1405,0,0,2,6
20241013-1410,0,2,0,0
20241013-1415,0,0,0,0
20241013-1420,0,1,0,0
20241013-1425,0,0,1,4
20241013-1430,1,0,1,9
20241013-1435,0,2,1,2
20241013-1440,0,3,0,0
20241013-1445,2,2,0,0
20241013-1450,0,0,0,0
20241013-1455,0,0,0,0
20241013-1500,0,0,0,0
20241013-1505,0,0,0,0
20241013-1510,0,0,0,0
20241013-1515,0,0,0,0
20241013-1520,0,0,0,0
20241013-1525,0,0,0,0
20241013-1530,0,2,0,0
20241013-1535,2,1,0,0
20241013-1540,0,0,0,0
20241013-1545,0,0,0,0
20241013-1550,0,0,0,0
20241013-1555,0,0,0,0
20241013-1600,0,0,0,0
20241013-1605,0,0,0,0
20241013-1610,0,3,0,0
20241013-1615,0,0,0,0
20241013-1620,0,1,0,0
20241013-1625,0,0,0,0
20241013-1630,0,0,0,1
20241013-1635,0,0,0,0
20241013-1640,0,0,1,1
20241013-1645,0,0,0,0
20241013-1650,0,0,0,0
20241013-1655,0,0,0,0
20241013-1700,0,0,0,0
20241013-1705,0,0,0,0
20241013-1710,0,0,0,0
20241013-1715,0,0,0,0
20241013-1720,0,0,0,0
20241013-1725,0,0,0,0
20241013-1730,0,0,0,0
20241013-1735,0,0,0,0
20241013-1740,0,0,0,0
20241013-1745,0,0,0,1
20241013-1750,0,0,0,0
20241013-1755,0,0,0,0
20241013-1800,0,0,0,3
20241013-1805,0,0,0,7
20241013-1810,0,0,0,0
